SYMBOL,EXPIRY_DT,"SUM CE,OPEN_INT","SUM PE,OPEN_INT","%D_CE,OPEN_INT","%D_PE,OPEN_INT","%D_XX,OPEN_INT",PCR,"XX,OPEN_INT","XX,CLOSE","D_XX,CLOSE","XX,VAL_INLAKH",DELIV_PER,"SUM CE,CONTRACTS","SUM PE,CONTRACTS",PCV,"%D_SUM CE,CONTRACTS","%D_SUM PE,CONTRACTS",DAY
BANKBARODA,24-Nov-2022,848250,585000,0.6111,0.6667,0.1000,0.6897,1737450,131.4,0.5500000000000114,1789.96," 31.05",126,75,0.5952,4.0400,1.4194,Day2
BANKBARODA,29-Dec-2022,0,0,0.0000,0.0000,0.2500,0.0000,204750,132.05,0.5,86.45," 31.05",0,0,0.0000,0.0000,0.0000,Day2
BATAINDIA,27-Oct-2022,757900,221925,0.0711,0.0280,0.0135,0.2928,1697300,1787.35,-34.700000000000045,10491.65," 22.75",5912,1417,0.2397,0.0527,0.0959,Day2
BATAINDIA,24-Nov-2022,1100,1650,1.0000,0.0000,0.2209,1.5000,54725,1794.9,-34.09999999999991,856.55," 22.75",2,0,0.0000,0.0000,-1.0000,Day2
BATAINDIA,29-Dec-2022,0,0,0.0000,0.0000,0.1429,0.0000,2200,1830,-8,5.03," 22.75",0,0,0.0000,0.0000,0.0000,Day2
BEL,27-Oct-2022,35169000,19858800,0.0188,0.0146,0.0065,0.5647,76015200,101.2,-0.5,14075.1," 54.63",1604,660,0.4115,-0.0080,-0.1045,Day2
BEL,24-Nov-2022,1231200,330600,0.3333,0.0741,0.0919,0.2685,3522600,101.45,-0.3999999999999915,1739.71," 54.63",41,2,0.0488,-0.1087,0.0000,Day2
BEL,29-Dec-2022,0,0,0.0000,0.0000,0.0625,0.0000,193800,103.6,1.4499999999999886,23.62," 54.63",0,0,0.0000,0.0000,0.0000,Day2
BERGEPAINT,27-Oct-2022,2924900,1060400,0.0290,0.0354,-0.0023,0.3625,7071900,613.3,-2.7000000000000455,5143.81," 35.26",1548,546,0.3527,-0.3477,-0.0746,Day2
BERGEPAINT,24-Nov-2022,0,42900,0.0000,1.4375,0.0245,0.0000,183700,615.9,-2.9500000000000455,354.65," 35.26",0,23,0.0000,0.0000,22.0000,Day2
BERGEPAINT,29-Dec-2022,0,0,0.0000,0.0000,0.1333,0.0000,18700,619.75,-5.75,20.45," 35.26",0,0,0.0000,0.0000,0.0000,Day2
BHARATFORG,27-Oct-2022,3466000,1846000,-0.0386,-0.0653,-0.0225,0.5326,6650000,750.55,2.7999999999999545,13622.31," 26.62",3018,1402,0.4645,0.0931,0.0086,Day2
BHARATFORG,24-Nov-2022,30000,30000,0.1111,0.0000,0.1712,1.0000,260000,750.9,2.5,1336.28," 26.62",3,2,0.6667,0.0000,0.0000,Day2
BHARATFORG,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,19000,750.9,0,0," 26.62",0,0,0.0000,0.0000,0.0000,Day2
BHARTIARTL,27-Oct-2022,26490750,6043900,0.0133,-0.0230,-0.0043,0.2282,39145700,766.35,-1.75,45106.84," 60.31",24145,8502,0.3521,0.3427,0.5782,Day2
BHARTIARTL,24-Nov-2022,458850,288800,0.3606,0.1969,0.0956,0.6294,1447800,764.7,-1.099999999999909,3010.36," 60.31",442,164,0.3710,1.3386,0.3333,Day2
BHARTIARTL,29-Dec-2022,0,950,0.0000,0.0000,0.0606,0.0000,133000,774.9,9.600000000000023,124.91," 60.31",0,0,0.0000,0.0000,0.0000,Day2
BHEL,27-Oct-2022,52080000,27772500,0.0265,0.0244,0.0223,0.5333,126346500,61.75,1,20246.1," 16.63",6349,2350,0.3701,1.1016,0.6738,Day2
BHEL,24-Nov-2022,2089500,871500,0.2839,0.5370,0.0813,0.4171,5722500,62.05,1.0499999999999972,1885.92," 16.63",112,42,0.3750,1.0000,0.7500,Day2
BHEL,29-Dec-2022,10500,0,0.0000,0.0000,0.2353,0.0000,441000,62.3,0.75,170.93," 16.63",1,0,0.0000,0.0000,0.0000,Day2
BIOCON,27-Oct-2022,19793800,6975900,0.0411,0.0828,0.0216,0.3524,22077700,262.1,-1.349999999999966,15788.01," 53.66",7607,1831,0.2407,-0.0070,-0.3747,Day2
BIOCON,24-Nov-2022,687700,448500,0.8121,0.1017,0.4332,0.6522,3157900,263.05,-1.3000000000000114,3595.39," 53.66",215,80,0.3721,0.9369,0.6000,Day2
BIOCON,29-Dec-2022,0,2300,0.0000,0.0000,0.1327,0.0000,294400,265.1,-0.14999999999997726,141.3," 53.66",0,1,0.0000,0.0000,0.0000,Day2
BOSCHLTD,27-Oct-2022,53950,17200,0.2151,0.0147,-0.0234,0.3188,185400,15478.95,-88.59999999999854,7847.64," 49.94",973,128,0.1316,0.4184,1.8444,Day2
BOSCHLTD,24-Nov-2022,450,200,0.0000,1.0000,0.1771,0.4444,5650,15545.95,-87.39999999999964,409.21," 49.94",0,2,0.0000,0.0000,0.0000,Day2
BOSCHLTD,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,150,15725.25,0,0," 49.94",0,0,0.0000,0.0000,0.0000,Day2
BPCL,27-Oct-2022,14173200,6440400,0.0458,0.0073,-0.0114,0.4544,17429400,298.85,-2,7924.72," 45.27",7063,2282,0.3231,0.2844,0.3889,Day2
BPCL,24-Nov-2022,608400,277200,0.4083,0.2031,0.1273,0.4556,1306800,298.85,-1.6999999999999886,1062.98," 45.27",138,40,0.2899,0.2212,-0.3220,Day2
BPCL,29-Dec-2022,0,0,0.0000,0.0000,0.1875,0.0000,102600,299.8,-1.6999999999999886,97.59," 45.27",0,0,0.0000,0.0000,0.0000,Day2
BRITANNIA,27-Oct-2022,620400,177000,0.0144,-0.0023,-0.0338,0.2853,1430200,3775,11.349999999999909,13765.2," 72.35",3185,885,0.2779,0.3582,0.3679,Day2
BRITANNIA,24-Nov-2022,13200,4000,0.1579,0.0000,0.2991,0.3030,278000,3773.85,8.049999999999727,3177.22," 72.35",31,0,0.0000,6.7500,-1.0000,Day2
BRITANNIA,29-Dec-2022,0,0,0.0000,0.0000,0.3333,0.0000,2400,3781.1,3.150000000000091,30.22," 72.35",0,0,0.0000,0.0000,0.0000,Day2
BSOFT,27-Oct-2022,4906200,2815800,0.0091,0.0300,-0.0152,0.5739,9279400,283.8,2.400000000000034,10873.01," 22.44",6973,2340,0.3356,2.3476,1.8996,Day2
BSOFT,24-Nov-2022,26000,41600,0.6667,0.0667,0.3879,1.6000,837200,283.65,2.2999999999999545,2015.73," 22.44",21,20,0.9524,0.0000,3.0000,Day2
BSOFT,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,52000,284.7,2.5500000000000114,37.39," 22.44",0,0,0.0000,0.0000,0.0000,Day2
CANBK,27-Oct-2022,18265500,13319100,-0.0025,0.0245,-0.0465,0.7292,38064600,227.5,3.4499999999999886,38246.64," 25.63",7560,4546,0.6013,0.8186,0.5867,Day2
CANBK,24-Nov-2022,421200,210600,1.6441,0.4717,0.2113,0.5000,1161000,228.4,3.5500000000000114,2125.31," 25.63",161,53,0.3292,3.1282,0.5143,Day2
CANBK,29-Dec-2022,0,2700,0.0000,0.0000,-0.0455,0.0000,56700,229.2,2.1499999999999773,31.04," 25.63",0,0,0.0000,0.0000,-1.0000,Day2
CANFINHOME,27-Oct-2022,4599075,2034825,0.0916,0.0605,-0.0103,0.4424,6575400,504.15,0.5499999999999545,11071.09," 21.98",6652,2666,0.4008,0.1396,0.6012,Day2
CANFINHOME,24-Nov-2022,35100,14625,-0.0270,0.0000,0.0964,0.4167,421200,506.45,1.1999999999999886,1003.39," 21.98",12,1,0.0833,-0.6250,-0.7500,Day2
CANFINHOME,29-Dec-2022,0,0,0.0000,0.0000,0.2000,0.0000,17550,506.85,2.3500000000000227,24.89," 21.98",0,0,0.0000,0.0000,0.0000,Day2
CHAMBLFERT,27-Oct-2022,2854500,1222500,-0.0068,0.0200,0.0456,0.4283,5920500,326.85,7.100000000000023,11302.18," 29.87",5873,1183,0.2014,4.6689,2.9966,Day2
CHAMBLFERT,24-Nov-2022,22500,10500,0.3636,0.7500,0.2632,0.4667,252000,327.95,7.399999999999977,922.58," 29.87",9,6,0.6667,1.2500,5.0000,Day2
CHAMBLFERT,29-Dec-2022,0,0,0.0000,0.0000,-0.0500,0.0000,28500,330,6.800000000000011,4.95," 29.87",0,0,0.0000,0.0000,0.0000,Day2
CHOLAFIN,27-Oct-2022,1956250,990000,-0.0019,-0.0025,0.0138,0.5061,6161250,729.2,1.8500000000000227,9206.38," 45.64",1766,561,0.3177,-0.2241,-0.3589,Day2
CHOLAFIN,24-Nov-2022,1250,18750,0.0000,0.1538,0.4082,15.0000,86250,731.2,2.6000000000000227,433.17," 45.64",0,3,0.0000,0.0000,-0.5000,Day2
CHOLAFIN,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,8750,744.5,0,0," 45.64",0,0,0.0000,0.0000,0.0000,Day2
CIPLA,27-Oct-2022,4261400,2543450,-0.0403,0.0235,-0.0149,0.5969,7714850,1112.45,6.2000000000000455,17617.38," 50.93",7923,3527,0.4452,-0.2513,-0.0791,Day2
CIPLA,24-Nov-2022,9750,14950,0.6667,0.3529,0.0268,1.5333,323700,1111.25,6.4500000000000455,723.29," 50.93",6,7,1.1667,2.0000,-0.3000,Day2
CIPLA,29-Dec-2022,0,0,0.0000,0.0000,0.7500,0.0000,4550,1119.65,14.550000000000182,50.66," 50.93",0,0,0.0000,0.0000,0.0000,Day2
COALINDIA,27-Oct-2022,37018800,22428000,-0.0091,0.0625,-0.0345,0.6059,28224000,236.9,1.950000000000017,25505.49," 45.65",9472,4212,0.4447,-0.3345,-0.2748,Day2
COALINDIA,24-Nov-2022,1117200,722400,0.5740,0.3030,0.0175,0.6466,2683800,236.55,1.8500000000000227,1898.51," 45.65",175,82,0.4686,1.1605,0.1714,Day2
COALINDIA,29-Dec-2022,8400,0,1.0000,0.0000,-0.0769,0.0000,252000,236.9,2.3000000000000114,218.69," 45.65",1,0,0.0000,0.0000,0.0000,Day2
COFORGE,27-Oct-2022,498300,236700,0.1768,0.2757,0.0633,0.4750,768450,3602.15,32,28226.67," 32.04",14585,4591,0.3148,6.6441,9.3401,Day2
COFORGE,24-Nov-2022,900,900,0.5000,0.5000,0.5313,1.0000,172500,3505.95,19.049999999999727,3994.75," 32.04",2,2,1.0000,0.0000,1.0000,Day2
COFORGE,29-Dec-2022,0,300,0.0000,0.0000,0.5333,0.0000,6900,3442.55,12.550000000000182,169.7," 32.04",0,0,0.0000,0.0000,-1.0000,Day2
COLPAL,27-Oct-2022,494900,267400,0.0195,-0.0255,-0.0047,0.5403,2136750,1558.7,1.9500000000000455,4135.88," 52.99",1019,524,0.5142,0.1632,0.0459,Day2
COLPAL,24-Nov-2022,3850,5250,0.0000,0.1538,0.1067,1.3636,68950,1545.65,-0.1999999999998181,276.53," 52.99",0,3,0.0000,0.0000,-0.4000,Day2
COLPAL,29-Dec-2022,0,350,0.0000,0.0000,0.0833,0.0000,9100,1553,6.9500000000000455,32.63," 52.99",0,0,0.0000,0.0000,-1.0000,Day2
CONCOR,27-Oct-2022,2214000,735000,-0.0440,-0.0134,-0.0017,0.3320,6400000,696.35,-1.3500000000000227,7058.94," 30.55",2260,462,0.2044,-0.4015,-0.3353,Day2
CONCOR,24-Nov-2022,1000,7000,0.0000,0.0000,0.3958,7.0000,134000,697.45,-0.39999999999997726,636.02," 30.55",1,1,1.0000,0.0000,-0.7500,Day2
CONCOR,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,3000,722.5,0,7.22," 30.55",0,0,0.0000,0.0000,0.0000,Day2
COROMANDEL,27-Oct-2022,408100,135100,0.1147,0.0105,0.1287,0.3310,1110900,968.55,-3.6000000000000227,4167.71," 66.05",455,92,0.2022,1.3698,0.9167,Day2
COROMANDEL,24-Nov-2022,0,0,0.0000,0.0000,0.2121,0.0000,28000,970.4,-4.050000000000068,218.4," 66.05",0,0,0.0000,0.0000,0.0000,Day2
COROMANDEL,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,700,985,0,0," 66.05",0,0,0.0000,0.0000,0.0000,Day2
CROMPTON,27-Oct-2022,1815000,519000,-0.0895,-0.0966,0.0441,0.2860,5185500,381.65,-1.3500000000000227,7524.69," 58.31",735,182,0.2476,0.2049,0.7500,Day2
CROMPTON,24-Nov-2022,7500,16500,0.0000,0.2222,0.2966,2.2000,970500,376.4,-0.4500000000000455,1501.78," 58.31",0,2,0.0000,-1.0000,0.0000,Day2
CROMPTON,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,24000,380,5.350000000000023,5.7," 58.31",0,0,0.0000,0.0000,0.0000,Day2
CUB,27-Oct-2022,4610000,2430000,0.0210,0.2150,0.1183,0.5271,7090000,183.4,1.700000000000017,13114.77," 23.56",2433,569,0.2339,0.5065,0.4154,Day2
CUB,24-Nov-2022,0,30000,0.0000,0.2000,0.4156,0.0000,545000,181.8,1.950000000000017,1696.08," 23.56",0,1,0.0000,0.0000,0.0000,Day2
CUB,29-Dec-2022,0,0,0.0000,0.0000,-0.1000,0.0000,45000,183.5,2.5,73.33," 23.56",0,0,0.0000,0.0000,0.0000,Day2
CUMMINSIND,27-Oct-2022,715200,283200,0.0267,0.0239,-0.0012,0.3960,3012000,1186.25,-5.400000000000091,5118.73," 37.42",833,115,0.1381,0.0259,-0.2945,Day2
CUMMINSIND,24-Nov-2022,0,600,0.0000,0.0000,0.1429,0.0000,28800,1190.65,-5.25,331.63," 37.42",0,0,0.0000,0.0000,0.0000,Day2
CUMMINSIND,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,0,1199.35,0,0," 37.42",0,0,0.0000,0.0000,0.0000,Day2
DABUR,27-Oct-2022,4620000,1776250,0.1482,0.0365,0.0037,0.3845,12453750,531.75,0.7999999999999545,10627.08," 61.19",5259,1623,0.3086,1.0503,0.0706,Day2
DABUR,24-Nov-2022,46250,58750,0.0882,0.0930,0.1154,1.2703,435000,531.55,0.4499999999999318,1016.78," 61.19",9,10,1.1111,-0.1818,0.2500,Day2
DABUR,29-Dec-2022,0,0,0.0000,0.0000,0.2000,0.0000,22500,534.8,2.1499999999999773,19.99," 61.19",0,0,0.0000,0.0000,0.0000,Day2
DALBHARAT,27-Oct-2022,181000,88000,0.0372,-0.0383,-0.0142,0.4862,1323500,1504.35,-5.75,6624.36," 45.28",119,24,0.2017,2.6061,-0.6712,Day2
DALBHARAT,24-Nov-2022,0,3500,0.0000,0.1667,0.1964,0.0000,33500,1502.5,-9.700000000000045,401.74," 45.28",0,1,0.0000,0.0000,0.0000,Day2
DALBHARAT,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,2000,1536,0,0," 45.28",0,0,0.0000,0.0000,0.0000,Day2
DEEPAKNTR,27-Oct-2022,1463000,857000,0.0200,-0.0248,0.0052,0.5858,1643000,2224.95,0.7999999999997272,12415.79," 29.18",6806,3116,0.4578,-0.3969,-0.0368,Day2
DEEPAKNTR,24-Nov-2022,26750,27500,0.1889,0.1111,0.0997,1.0280,168250,2217.05,0.1000000000003638,1366.82," 29.18",61,49,0.8033,0.1961,-0.2222,Day2
DEEPAKNTR,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,12500,2210,-5,83.61," 29.18",0,0,0.0000,0.0000,0.0000,Day2
DELTACORP,27-Oct-2022,9411600,4894400,-0.1026,-0.0388,-0.0366,0.5200,16599100,210.4,-3.799999999999983,1354.07," 30.10",468,87,0.1859,0.1223,0.0116,Day2
DELTACORP,24-Nov-2022,75900,34500,0.0000,0.0000,-0.0120,0.4545,2272400,211.25,-4.449999999999989,58.73," 30.10",0,0,0.0000,0.0000,-1.0000,Day2
DELTACORP,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,207000,218.5,0,0," 30.10",0,0,0.0000,0.0000,0.0000,Day2
DIVISLAB,27-Oct-2022,979350,535500,-0.1065,-0.0493,-0.0388,0.5468,2335500,3579.65,50.45000000000027,14920.67," 47.77",9519,4574,0.4805,0.4595,0.4165,Day2
DIVISLAB,24-Nov-2022,22500,45000,0.0638,-0.0654,-0.0177,2.0000,108000,3592.3,47.80000000000018,1794.09," 47.77",53,197,3.7170,2.3125,0.9314,Day2
DIVISLAB,29-Dec-2022,0,900,0.0000,0.0000,-0.0104,0.0000,14250,3610.05,53.05000000000018,124.36," 47.77",0,0,0.0000,0.0000,0.0000,Day2
DIXON,27-Oct-2022,332875,136250,0.0141,0.0322,-0.0149,0.4093,553000,4234.15,-28.300000000000182,5877.69," 31.80",1549,423,0.2731,0.7928,0.6988,Day2
DIXON,24-Nov-2022,6250,5875,0.1905,0.0682,0.4485,0.9400,70250,4166.45,-28.5,1986.25," 31.80",31,4,0.1290,1.3846,-0.8788,Day2
DIXON,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,5875,4116.25,-37.649999999999636,62.22," 31.80",0,0,0.0000,0.0000,0.0000,Day2
DLF,27-Oct-2022,12734700,7962900,0.0282,0.0583,-0.0069,0.6253,45346950,359.95,-3.150000000000034,34346.84," 27.99",8062,4450,0.5520,0.5295,0.7631,Day2
DLF,24-Nov-2022,18150,110550,1.2000,0.1552,0.3656,6.0909,838200,361.5,-3.1499999999999773,2747.19," 27.99",11,11,1.0000,10.0000,1.2000,Day2
DLF,29-Dec-2022,3300,4950,0.0000,0.0000,-0.1212,1.5000,47850,362.95,-3.400000000000034,97.95," 27.99",0,0,0.0000,0.0000,-1.0000,Day2
DRREDDY,27-Oct-2022,935500,442375,-0.0789,-0.0051,-0.0108,0.4729,1504625,4315.45,52.25,16539.54," 52.85",11704,4778,0.4082,-0.0474,0.5759,Day2
DRREDDY,24-Nov-2022,16250,20625,0.1607,0.8132,0.2040,1.2692,158625,4313.85,54.25,2655.68," 52.85",63,147,2.3333,0.9091,13.7000,Day2
DRREDDY,29-Dec-2022,0,0,0.0000,-1.0000,-0.0075,0.0000,16625,4307.65,49.849999999999454,69.94," 52.85",0,1,0.0000,0.0000,0.0000,Day2
EICHERMOT,27-Oct-2022,2207100,952350,-0.0711,-0.0240,-0.0339,0.4315,3259200,3478.1,13.400000000000091,32996.67," 27.18",7712,4454,0.5775,-0.4543,-0.0964,Day2
EICHERMOT,24-Nov-2022,11900,23450,0.0303,0.5952,-0.0094,1.9706,221200,3470.85,16.34999999999991,2425.54," 27.18",8,29,3.6250,-0.6923,28.0000,Day2
EICHERMOT,29-Dec-2022,0,700,0.0000,0.0000,0.0000,0.0000,19250,3475,31,48.86," 27.18",0,0,0.0000,0.0000,0.0000,Day2
ESCORTS,27-Oct-2022,1760550,540650,0.2297,0.2242,0.0921,0.3071,1147850,1964.9,-39.09999999999991,31870.14," 17.31",7443,4113,0.5526,0.1358,0.6380,Day2
ESCORTS,24-Nov-2022,11000,7150,0.2500,0.0833,0.3418,0.6500,58300,1958.45,-41.59999999999991,1247.05," 17.31",9,1,0.1111,-0.1000,-0.8889,Day2
ESCORTS,29-Dec-2022,0,1650,0.0000,0.0000,0.1111,0.0000,5500,2027.05,-26.500000000000227,22.26," 17.31",0,0,0.0000,0.0000,0.0000,Day2
EXIDEIND,27-Oct-2022,6688800,3387600,0.0316,-0.0543,0.0051,0.5065,23994000,154.3,-1.25,4210.03," 37.10",950,457,0.4811,0.3552,-0.1630,Day2
EXIDEIND,24-Nov-2022,118800,64800,0.1786,0.8000,0.0598,0.5455,2296800,155.05,-1.0999999999999943,620.59," 37.10",11,11,1.0000,-0.1538,1.2000,Day2
EXIDEIND,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,100800,156.5,0.5999999999999943,28.35," 37.10",0,0,0.0000,0.0000,0.0000,Day2
FEDERALBNK,27-Oct-2022,64170000,51710000,0.6543,0.8817,0.1006,0.8058,101050000,130.55,5.650000000000006,228555.5," 21.19",70944,29201,0.4116,8.0686,6.2208,Day2
FEDERALBNK,24-Nov-2022,2570000,1600000,1.2743,3.0000,0.3804,0.6226,3520000,130.85,5.3999999999999915,14081.34," 21.19",488,225,0.4611,5.6849,15.0714,Day2
FEDERALBNK,29-Dec-2022,0,0,0.0000,0.0000,0.1915,0.0000,560000,131.45,5.449999999999989,704.19," 21.19",0,0,0.0000,0.0000,0.0000,Day2
FSL,27-Oct-2022,7956000,4165200,-0.0135,0.0204,-0.0442,0.5235,14398800,103.95,1.3500000000000085,5966.02," 23.25",1866,545,0.2921,2.5611,2.8112,Day2
FSL,24-Nov-2022,31200,88400,0.2000,0.3077,0.0235,2.8333,2496000,103.1,1.5,794.42," 23.25",1,10,10.0000,0.0000,0.0000,Day2
FSL,29-Dec-2022,0,0,0.0000,0.0000,-0.1702,0.0000,202800,102.55,1.75,119.4," 23.25",0,0,0.0000,0.0000,0.0000,Day2
GAIL,27-Oct-2022,31174050,15317100,0.0015,0.0164,0.0081,0.4913,58056750,85.4,-0.09999999999999432,4721.31," 58.92",1575,308,0.1956,0.0707,-0.1698,Day2
GAIL,24-Nov-2022,283650,192150,0.3478,0.1667,0.0830,0.6774,2507100,85.6,-0.05000000000001137,511.32," 58.92",20,3,0.1500,1.8571,-0.6667,Day2
GAIL,29-Dec-2022,0,0,0.0000,0.0000,0.2941,0.0000,201300,85.85,0.04999999999999716,63.15," 58.92",0,0,0.0000,0.0000,0.0000,Day2
GLENMARK,27-Oct-2022,3800750,1284550,-0.0384,-0.0715,-0.0047,0.3380,7826900,391.65,1.099999999999966,5644.8," 29.22",4400,1156,0.2627,0.5068,0.2620,Day2
GLENMARK,24-Nov-2022,2300,4600,1.0000,0.0000,0.0047,2.0000,246100,393.2,0.8499999999999659,387.11," 29.22",1,0,0.0000,0.0000,0.0000,Day2
GLENMARK,29-Dec-2022,0,0,0.0000,0.0000,0.0227,0.0000,51750,396.8,2.25,36.47," 29.22",0,0,0.0000,0.0000,0.0000,Day2
GMRINFRA,27-Oct-2022,79852500,25222500,0.0359,0.0136,0.0141,0.3159,124470000,34.75,0.04999999999999716,6207.99," 27.88",1644,346,0.2105,-0.1604,-0.2777,Day2
GMRINFRA,24-Nov-2022,787500,945000,0.2963,0.0500,0.1906,1.2000,7447500,34.85,0.05000000000000426,703.42," 27.88",15,16,1.0667,2.0000,2.2000,Day2
GMRINFRA,29-Dec-2022,0,45000,0.0000,1.0000,0.0714,0.0000,675000,35.05,0,47.35," 27.88",0,1,0.0000,0.0000,0.0000,Day2
GNFC,27-Oct-2022,4163900,2681900,-0.0593,0.1596,-0.0127,0.6441,5345600,700.65,37.94999999999993,85597.85," 17.12",33761,10728,0.3178,2.7023,2.7669,Day2
GNFC,24-Nov-2022,276900,71500,10.8333,0.6667,0.3641,0.2582,384800,704.1,39.14999999999998,6397.43," 17.12",465,68,0.1462,19.2174,3.2500,Day2
GNFC,29-Dec-2022,9100,0,1.3333,0.0000,0.3636,0.0000,19500,705.75,34.89999999999998,136.5," 17.12",4,0,0.0000,3.0000,0.0000,Day2
GODREJCP,27-Oct-2022,2969000,1298000,0.0081,-0.0211,0.0061,0.4372,6317000,836.2,-7.849999999999909,8799.12," 53.85",2405,990,0.4116,-0.3518,-0.0351,Day2
GODREJCP,24-Nov-2022,15000,24000,0.1538,0.2000,0.1111,1.6000,200000,839.75,-7.7000000000000455,658.47," 53.85",2,14,7.0000,-0.3333,0.5556,Day2
GODREJCP,29-Dec-2022,0,1000,0.0000,0.0000,-0.0508,0.0000,56000,844.95,-6.75,67.87," 53.85",0,0,0.0000,0.0000,-1.0000,Day2
GODREJPROP,27-Oct-2022,1610050,689975,0.0570,0.0407,0.0010,0.4285,4433000,1179.35,-5.850000000000136,8476.49," 31.85",4187,1503,0.3590,1.0697,1.3159,Day2
GODREJPROP,24-Nov-2022,10725,8775,0.3200,0.1739,0.2312,0.8182,223275,1183.4,-7.149999999999864,1401.74," 31.85",17,5,0.2941,1.1250,-0.2857,Day2
GODREJPROP,29-Dec-2022,0,0,0.0000,0.0000,0.1071,0.0000,20150,1188.7,-8,141.27," 31.85",0,0,0.0000,0.0000,0.0000,Day2
GRANULES,27-Oct-2022,5336000,3298000,-0.0159,-0.0132,-0.0046,0.6181,8242000,344.2,-0.9499999999999886,5234.7," 27.56",1386,607,0.4380,-0.3665,0.2140,Day2
GRANULES,24-Nov-2022,86000,64000,0.2286,0.0000,-0.0046,0.7442,430000,345.6,-0.5499999999999545,404.19," 27.56",22,0,0.0000,1.4444,-1.0000,Day2
GRANULES,29-Dec-2022,2000,0,0.0000,0.0000,0.0000,0.0000,16000,346.6,0,0," 27.56",0,0,0.0000,0.0000,0.0000,Day2
GRASIM,27-Oct-2022,777100,683050,-0.0651,-0.0362,-0.0120,0.8790,6878000,1698.4,18.800000000000182,17134.63," 42.08",5423,2743,0.5058,1.4113,2.2890,Day2
GRASIM,24-Nov-2022,0,950,0.0000,1.0000,0.1894,0.0000,128250,1704.15,18.700000000000045,785.9," 42.08",0,1,0.0000,0.0000,0.0000,Day2
GRASIM,29-Dec-2022,0,475,0.0000,0.0000,0.0000,0.0000,2375,1715,44,8.14," 42.08",0,0,0.0000,0.0000,0.0000,Day2
GSPL,27-Oct-2022,1342500,627500,0.0190,-0.0492,-0.0230,0.4674,5215000,223.4,2.0999999999999943,2336.24," 34.65",355,72,0.2028,-0.5124,-0.0400,Day2
GSPL,24-Nov-2022,0,15000,0.0000,0.0000,-0.0405,0.0000,177500,224.35,2.25,195.87," 34.65",0,0,0.0000,0.0000,0.0000,Day2
GUJGASLTD,27-Oct-2022,3401250,1872500,0.0897,0.3961,-0.0171,0.5505,6663750,472.35,4.5,17865.26," 50.95",5090,3765,0.7397,2.2379,3.3127,Day2
GUJGASLTD,24-Nov-2022,75000,90000,0.6216,0.2857,0.1451,1.2000,838750,463,5,1854.97," 50.95",53,37,0.6981,9.6000,3.1111,Day2
GUJGASLTD,29-Dec-2022,0,0,0.0000,0.0000,0.1316,0.0000,53750,455,2.8000000000000114,73.55," 50.95",0,0,0.0000,0.0000,0.0000,Day2
HAL,27-Oct-2022,1949875,1035975,0.0280,0.0055,0.0121,0.5313,3526875,2345.4,-24.049999999999727,22076.47," 36.87",4294,1443,0.3361,-0.1065,-0.0531,Day2
HAL,24-Nov-2022,20425,14725,0.7200,0.0690,0.2044,0.7209,235125,2345.15,-21.84999999999991,2265.49," 36.87",36,2,0.0556,2.2727,-0.8462,Day2
HAL,29-Dec-2022,950,0,1.0000,0.0000,0.1563,0.0000,17575,2350,-38.55000000000018,169.4," 36.87",8,0,0.0000,0.0000,0.0000,Day2
HAVELLS,27-Oct-2022,1349500,1138500,0.0204,0.3185,-0.0172,0.8436,4049000,1257.35,21.399999999999864,21962.86," 43.92",8746,3408,0.3897,0.3922,-0.1964,Day2
HAVELLS,24-Nov-2022,8500,12000,7.5000,0.0909,0.2597,1.4118,114000,1260.75,20.90000000000009,1228.08," 43.92",19,20,1.0526,8.5000,1.2222,Day2
HAVELLS,29-Dec-2022,0,500,0.0000,0.0000,0.0526,0.0000,10000,1272.15,32.600000000000136,38.06," 43.92",0,0,0.0000,0.0000,0.0000,Day2
HCLTECH,27-Oct-2022,9951900,6645800,0.1341,0.2354,0.0187,0.6678,17979500,993.9,18.199999999999932,94456.74," 43.88",63959,33150,0.5183,0.2640,0.3139,Day2
HCLTECH,24-Nov-2022,411600,216300,0.2564,0.3857,0.1247,0.5255,744800,997.85,18.700000000000045,7609.61," 43.88",1039,380,0.3657,0.5648,0.4672,Day2
HCLTECH,29-Dec-2022,1400,16100,0.0000,-0.0417,0.2600,11.5000,44100,1002.9,19.25,494.54," 43.88",3,1,0.3333,0.0000,0.0000,Day2
HDFC,27-Oct-2022,3201900,2102400,-0.0734,0.0647,-0.0113,0.6566,17211000,2351,64.59999999999991,121234.25," 61.80",31866,14176,0.4449,1.2528,1.7688,Day2
